Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter),lat,lon,cast_time_utc,cast_time_local,device,file_name,source_file
0.15,0.1527005502851381,23.534693202600987,14098.168804213445,14523.80542034406,8.418251048992161,1501.9975706505943,1003.7549338990128,19.6903451,85.2100856,2025-12-09 10:48:24,2025-12-09 16:18:24,CC1448005,CC1448005_20251209_104824,CC1448005_20251209_104824.csv
0.4499999999999999,0.458119195751261,23.54209712740553,14096.183223341932,14519.544949144374,8.415554398987224,1502.0197867365046,1003.7523651585282,19.6903451,85.2100856,2025-12-09 10:48:24,2025-12-09 16:18:24,CC1448005,CC1448005_20251209_104824,CC1448005_20251209_104824.csv
0.7499999999999998,0.7635330213046186,23.561624417089572,14103.022035696316,14520.747817831694,8.416289134614999,1502.0787090263761,1003.7492817416014,19.6903451,85.2100856,2025-12-09 10:48:24,2025-12-09 16:18:24,CC1448005,CC1448005_20251209_104824,CC1448005_20251209_104824.csv
1.05,1.0689457258851467,23.51559015987052,14085.1008086089,14516.056346212745,8.413304587455073,1501.955196538128,1003.7601160455216,19.6903451,85.2100856,2025-12-09 10:48:24,2025-12-09 16:18:24,CC1448005,CC1448005_20251209_104824,CC1448005_20251209_104824.csv
1.35,1.3743553438732792,23.47859742707175,14072.528153839898,14514.165942001264,8.41207875071803,1501.8580835303787,1003.7699529876164,19.6903451,85.2100856,2025-12-09 10:48:24,2025-12-09 16:18:24,CC1448005,CC1448005_20251209_104824,CC1448005_20251209_104824.csv
1.65,1.679762035442151,23.452838726529563,14068.993540028445,14518.234544971248,8.414594593946127,1501.7955898776827,1003.7797348462508,19.6903451,85.2100856,2025-12-09 10:48:24,2025-12-09 16:18:24,CC1448005,CC1448005_20251209_104824,CC1448005_20251209_104824.csv
1.95,1.9851647055981951,23.41369931259168,14069.51488401311,14530.510045484005,8.422252477633142,1501.7021171638712,1003.7967702020863,19.6903451,85.2100856,2025-12-09 10:48:24,2025-12-09 16:18:24,CC1448005,CC1448005_20251209_104824,CC1448005_20251209_104824.csv
2.23724451852501,2.277583231223962,23.479413861170208,14071.210071975567,14512.562086941778,8.410995687564268,1501.873928965254,1003.7729066902394,19.6903451,85.2100856,2025-12-09 10:48:24,2025-12-09 16:18:24,CC1448005,CC1448005_20251209_104824,CC1448005_20251209_104824.csv
0.15,0.1526957381618343,23.519746789860577,14148.165520530521,14579.801479391828,8.453384682609919,1501.9951441790085,1003.7851340690564,19.6903659,85.210104,2025-12-09 10:51:32,2025-12-09 16:21:32,CC1448005,CC1448005_20251209_105132,CC1448005_20251209_105132.csv
0.4499999999999999,0.4581064258541485,23.5429684792184,14154.213164972673,14579.056049108523,8.452898644997822,1502.0628157430365,1003.7801948785922,19.6903659,85.210104,2025-12-09 10:51:32,2025-12-09 16:21:32,CC1448005,CC1448005_20251209_105132,CC1448005_20251209_105132.csv
0.7499999999999998,0.7635119350170994,23.547328865215672,14152.53800649598,14576.021314981474,8.450969199220088,1502.0775821829286,1003.7789775287466,19.6903659,85.210104,2025-12-09 10:51:32,2025-12-09 16:21:32,CC1448005,CC1448005_20251209_105132,CC1448005_20251209_105132.csv
1.05,1.068917580982065,23.53132580624997,14138.198563688326,14566.054325542014,8.444682308464383,1502.032200027283,1003.7796782450956,19.6903659,85.210104,2025-12-09 10:51:32,2025-12-09 16:21:32,CC1448005,CC1448005_20251209_105132,CC1448005_20251209_105132.csv
1.35,1.3743219299635154,23.48992807032289,14118.635966222048,14558.31811685345,8.439786030875116,1501.9191417229952,1003.7878858104384,19.6903659,85.210104,2025-12-09 10:51:32,2025-12-09 16:21:32,CC1448005,CC1448005_20251209_105132,CC1448005_20251209_105132.csv
1.65,1.679718323985993,23.365846734079824,14106.476857370068,14583.09717488134,8.455253982713817,1501.6023313466562,1003.8323547667544,19.6903659,85.210104,2025-12-09 10:51:32,2025-12-09 16:21:32,CC1448005,CC1448005_20251209_105132,CC1448005_20251209_105132.csv
1.95,1.985107195419871,23.355651344876254,14106.503385065456,14586.199330101852,8.457169234789847,1501.5815428745907,1003.837720697476,19.6903659,85.210104,2025-12-09 10:51:32,2025-12-09 16:21:32,CC1448005,CC1448005_20251209_105132,CC1448005_20251209_105132.csv
2.248559112548828,2.2890289798342947,23.36669382668347,14106.821273213323,14583.197813523817,8.455265077512912,1501.614640982169,1003.8348308281892,19.6903659,85.210104,2025-12-09 10:51:32,2025-12-09 16:21:32,CC1448005,CC1448005_20251209_105132,CC1448005_20251209_105132.csv
0.15,0.1526941854211877,23.50016730609897,14156.785390439623,14594.573768263464,8.462649606727478,1501.9519182735926,1003.7970799634346,19.6903662,85.210106,2025-12-09 10:54:23,2025-12-09 16:24:23,CC1448005,CC1448005_20251209_105423,CC1448005_20251209_105423.csv
0.4499999999999999,0.4580996292365612,23.499922415068816,14151.157932485969,14588.84594843108,8.459027976343425,1501.9523117062186,1003.7957655508092,19.6903662,85.210106,2025-12-09 10:54:23,2025-12-09 16:24:23,CC1448005,CC1448005_20251209_105423,CC1448005_20251209_105423.csv
0.7499999999999998,0.7634998619892129,23.49991018741944,14146.05583954507,14583.589727156304,8.455702596964075,1501.953661446266,1003.794614464702,19.6903662,85.210106,2025-12-09 10:54:23,2025-12-09 16:24:23,CC1448005,CC1448005_20251209_105423,CC1448005_20251209_105423.csv
